post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
"10,159,378,745,455,600.00","Brigid Clark‎Secret Haifa
July 11 at 6:22 PM ·
***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen",,"Brigid Clark‎Secret Haifa
July 11 at 6:22 PM ·
***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen",,,,2,0,0,,
,,,,,,,,,,,
,"***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen","***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen",,,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s280x280/107737206_10158329558108904_8466187463215633372_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=oAxMzHAjVXkAX-Xv0Lz&_nc_ht=scontent.fhfa1-2.fna&tp=9&oh=dfa5b6686a9e39bd507e5ed062ab9d6b&oe=5F5F40F5,,0,0,0,,
,,,,,,,,,,,
"10,159,376,167,605,600.00","***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen","***ENGLISH BELOW***
סאבלט. כניסה בתחילת אוגוסט עם אופציה להארכת החוזה.
חדר בבית 4 שותפים.
בשכונת נווה שאנן, מיקום מרכזי – צמוד למרכז זיו.
תחבורה ציבורית לכל רחבי העיר. פחות מ – 10 דקות הליכה מהטכניון, 10 דקות באוטובוס לאוניברסיטת חיפה ו 5 דקות לגרנד קניון.
מחיר: 1400 ₪ לחודש, 330 ₪ ארנונה לחודשיים.
בחדר יש ארון בגדים, בחללים המשותפים ציוד מלא (ריהוט, מוצרי חשמל, כלי מטבח..)
Sublet, with the option to extend the contract. Entry in early August.
A room is available in a 4-person apartment.
Close to Ziv center, less than 10 minute walk to the Technion and 10 minutes by bus to the University of Haifa. 5 minutes to Grand Canyon with busses to everywhere in the city.
~1400nis a month
~330nis arnona every two months
~Central air/heat in the room and a fully equipped common area and kitchen",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s280x280/107651652_10158329549258904_4047673128942013845_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=WCyuYGWdOfQAX_d9M9p&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=7329c2252bab94888f99e4d0a4568a46&oe=5F60779D,,0,0,0,,
,,,,,,,,,,,
"10,159,360,631,940,600.00","2 rooms available in a 4 people appartment. 10 minutes walking to the University of Haifa.
1rst room photo: ₪950
2nd room photo: ₪900
(Bills, arnona, WiFi excluded)
- common areas fully equipped
- washing machine
- Wi-Fi
- Central Heater hot and cold
- We are two international students (from Uruguay and Italy, females both 29 years old) looking for 2 more FEMALES flatmates, the owner prefer long term (at least one year), but it can be discussed.","2 rooms available in a 4 people appartment. 10 minutes walking to the University of Haifa.
1rst room photo: ₪950
2nd room photo: ₪900
(Bills, arnona, WiFi excluded)
- common areas fully equipped
- washing machine
- Wi-Fi
- Central Heater hot and cold
- We are two international students (from Uruguay and Italy, females both 29 years old) looking for 2 more FEMALES flatmates, the owner prefer long term (at least one year), but it can be discussed.",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/107295055_10222967563488272_2290192989168864528_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=kT6MYqgG_TQAX_msw6L&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=748ab50304b3d2eac1a65ec888446c39&oe=5F61CC54,,2,0,0,,
,,,,,,,,,,,
"10,159,360,127,880,600.00","Barak Halperin
June 10 at 2:09 PM ·
מחפשים שותפ/ה שלישי/ת לדירת 4 חדרים בחיפה בשכונת רמת בגין,
רח' ליונל ווטסון.
סמוכה לתחב""ץ לטכניון ולאוניברסיטה.
הדירה מאוד מרווחת ומרוהטת במלואה.
מזגן חדש בכל חדר.
לחדר יש מרפסת סגורה צמודה לו, עם כניסה בלעדית.
ישארו בו המיטה והארון 3 דלתות.
שכר דירה 1,100 ש""ח.
ארנונה 660 ש""ח לחודשיים.
ועד בית לחודש 50 ש""ח.
סה""כ הנ""ל לחודש 1,480 ש""ח.
ברק 0515913579",,"Barak Halperin
June 10 at 2:09 PM ·
מחפשים שותפ/ה שלישי/ת לדירת 4 חדרים בחיפה בשכונת רמת בגין,
רח' ליונל ווטסון.
סמוכה לתחב""ץ לטכניון ולאוניברסיטה.
הדירה מאוד מרווחת ומרוהטת במלואה.
מזגן חדש בכל חדר.
לחדר יש מרפסת סגורה צמודה לו, עם כניסה בלעדית.
ישארו בו המיטה והארון 3 דלתות.
שכר דירה 1,100 ש""ח.
ארנונה 660 ש""ח לחודשיים.
ועד בית לחודש 50 ש""ח.
סה""כ הנ""ל לחודש 1,480 ש""ח.
ברק 0515913579",,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/103850031_10223736313424335_5258943002126007849_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=Z4I_eLAoESwAX8GgRYh&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=eafb5ca172c0f4a18faa6fa6f5fdb3a9&oe=5F5F3FAD,,0,0,0,https://m.facebook.com/story.php?story_fbid=10223736330184754&id=1488266207,
,,,,,,,,,,,
"10,159,344,944,705,600.00",,,,,,,0,0,0,,
,,,,,,,,,,,
"10,159,320,962,985,600.00","Room available for rent , short / long term
I'm renting out a large room for a single person in a beautiful centralized apartment.
Location : close to Neve shaan, ziv center , Technion.
About the apartment: has a kitchen, balcony , living room , and bathroom.
Buses: 40,42,55,40a,112
Bus station is one min walk from the apartment.
Price: 1100 shekels not included electricity ( 100-250 nis for 2 months )
Minimum rent is 3 months .
Female only pls .
For more details please contact me .
Best,
Meital Amos","Room available for rent , short / long term
I'm renting out a large room for a single person in a beautiful centralized apartment.
Location : close to Neve shaan, ziv center , Technion.
About the apartment: has a kitchen, balcony , living room , and bathroom.
Buses: 40,42,55,40a,112
Bus station is one min walk from the apartment.
Price: 1100 shekels not included electricity ( 100-250 nis for 2 months )
Minimum rent is 3 months .
Female only pls .
For more details please contact me .
Best,
Meital Amos",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/105900854_3110412292375153_3673602397823909262_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=xLqgF3fL2RcAX_n0G5h&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=17c70bc2980db32a17e9e9bee8435be0&oe=5F5E964A,,0,0,0,,
,,,,,,,,,,,
"10,159,317,433,050,600.00","Room available for rent , short / long term
I'm renting out a large room for a single person in a beautiful centralized apartment.
Location : close to Neve shaan, ziv center , Technion.
About the apartment: has a kitchen, balcony , living room , and bathroom.
Buses: 40,42,55,40a,112
Bus station is one min walk from the apartment.
Price: 1100 shekels not included electricity ( 100-250 nis for 2 months )
Minimum rent is 3 months .
Female only pls .
For more details please contact me .
Best,
Meital Amos","Room available for rent , short / long term
I'm renting out a large room for a single person in a beautiful centralized apartment.
Location : close to Neve shaan, ziv center , Technion.
About the apartment: has a kitchen, balcony , living room , and bathroom.
Buses: 40,42,55,40a,112
Bus station is one min walk from the apartment.
Price: 1100 shekels not included electricity ( 100-250 nis for 2 months )
Minimum rent is 3 months .
Female only pls .
For more details please contact me .
Best,
Meital Amos",,,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/80255364_3107719249311124_4198269119637470613_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=7HYhHEA_yMEAX_H9LsW&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=95a51e7a6a7286dbd98016404587f6f3&oe=5F5E32B2,,0,0,0,,
,,,,,,,,,,,
"10,159,126,443,075,600.00","Looking for someone to sublet a fully furnished apartment at Hess 16 in Hadar for at least the next month. The apartment is available as of May 10. It has two bedrooms, one of which has a new Ikea daybed (which can be opened into a double) and a new adjustable height desk. There’s a super nice balcony that overlooks the sea. There’s a washing machine, fridge, stove, oven. Also, a piano and guitar are there as well. The caveat is that you’ll have to look after our cat, who is sweet and affectionate. The last subletter unfortunately left a window open and our second cat escaped. It’s been nearly a month and she still hasn’t been found so it’s extra important to take special care of the remaining cat. We are unfortunately stranded in Canada and unable to return for health/visa issues for another month, or whenever Israel begins allowing foreign nationals in. The rent is 3000 nis a month. We will cover the cost of propane, internet, arnona, building council costs, and any food and litter for the cats. Let me know if you or any humans you know and trust are interested. Thanks : )","Looking for someone to sublet a fully furnished apartment at Hess 16 in Hadar for at least the next month. The apartment is available as of May 10. It has two bedrooms, one of which has a new Ikea daybed (which can be opened into a double) and a new adjustable height desk. There’s a super nice balcony that overlooks the sea. There’s a washing machine, fridge, stove, oven. Also, a piano and guitar are there as well. The caveat is that you’ll have to look after our cat, who is sweet and affectionate. The last subletter unfortunately left a window open and our second cat escaped. It’s been nearly a month and she still hasn’t been found so it’s extra important to take special care of the remaining cat. We are unfortunately stranded in Canada and unable to return for health/visa issues for another month, or whenever Israel begins allowing foreign nationals in. The rent is 3000 nis a month. We will cover the cost of propane, internet, arnona, building council costs, and any food and litter for the cats. Let me know if you or any humans you know and trust are interested. Thanks : )",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/96386748_10158177871361215_4699139176140898304_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=Gz37IDlbZpMAX-WqKjA&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=a2a68d35e8df28d2670d50b341ba2091&oe=5F5FFB9E,,1,1,0,,
,,,,,,,,,,,
"10,159,308,113,120,600.00","Hi guys! A beautiful room in the Bat Galim area is available! 🤩💃
In a five-room apartment on the special Bat Galim promenade. 🏝🌅
The room is large and spacious (with a large comfortable double bed, dresser, air conditioner and more), with a super nice walk-in closet and a large window facing the Carmel Ridge. 🌇⛰
In the apartment (first floor), large fully equipped kitchen (oven, stove, microwave, dishwasher, appliances, and more), two bathrooms (equipped with washing machine), air conditioner in every room, huge living room, and lots of good vibes.
Walking distance from the train station, plenty of buses, supermarkets, great sea restaurants, cafes in a young atmosphere, and above all - a meter from the sea and the boardwalk!
In the apartment, two charming and super friendly roommates remain (and an amazing dog), looking for a **female** roommate in the spirit of the house.
Contract until March 2021.
Monthly rent-1,350 NIS, without utilities/arnona.
Immediate entry!","Hi guys! A beautiful room in the Bat Galim area is available! 🤩💃
In a five-room apartment on the special Bat Galim promenade. 🏝🌅
The room is large and spacious (with a large comfortable double bed, dresser, air conditioner and more), with a super nice walk-in closet and a large window facing the Carmel Ridge. 🌇⛰
In the apartment (first floor), large fully equipped kitchen (oven, stove, microwave, dishwasher, appliances, and more), two bathrooms (equipped with washing machine), air conditioner in every room, huge living room, and lots of good vibes.
Walking distance from the train station, plenty of buses, supermarkets, great sea restaurants, cafes in a young atmosphere, and above all - a meter from the sea and the boardwalk!
In the apartment, two charming and super friendly roommates remain (and an amazing dog), looking for a **female** roommate in the spirit of the house.
Contract until March 2021.
Monthly rent-1,350 NIS, without utilities/arnona.
Immediate entry!",,,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/106003039_3329000993786254_4820280625704943659_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=Pp2c-Fd-SiYAX9j2aDu&_nc_ht=scontent.fhfa1-2.fna&tp=3&oh=0cdfd23ce3aa07636a26a93b12a74b53&oe=5F5E62BE,,0,0,0,,
